Speaker,Block,Position,Word,POA,V,Rep,V1,C,V2,v1F2_1,v1F2_2,v1F2_3,v1F2_4,v1F2_5,v1F3_1,v1F3_2,v1F3_3,v1F3_4,v1F3_5,v2F2_1,v2F2_2,v2F2_3,v2F2_4,v2F2_5,v2F3_1,v2F3_2,v2F3_3,v2F3_4,v2F3_5
M08,1,VC,vinyaasaalatoo,alveolar,a,rep2,a,s,a,1603.2,1568.7,1560.9,1534.3,1520.6,3342.2,3313.7,3361.4,3211.1,3202.1,1430.8,1390.1,1348.5,1328.1,1235.7,3079.7,3051.9,3062.3,3077.3,2974.9
M08,1,VC,vinyaashamu,palatal,a,rep1,a,sh,a,1413.3,1416.6,1444.1,1511.4,1636.5,3175.9,3124,2201.8,3286.2,3240.1,1400.7,1461.7,1494.7,1502.1,1486.7,2892.2,2939.1,2999.5,3046,3008.6
M08,1,VC,vinyaashamu,palatal,a,rep2,a,sh,a,1450.6,1435.5,1482.9,1961.1,1704,3307,3277.9,3226.3,3183.9,3177.4,1647.2,1606.9,1465.3,1013.1,973.1,3082.1,3249.6,3178.4,3135,2834.9
F01,1,CV,saadhaaranangaa,alveolar,a,rep1,NA,s,a,0,0,0,0,0,0,0,0,0,0,1863.3,1704.4,1641.8,1582,1543.8,3441,3214.6,3327.2,3394.4,3450.7
F01,1,CV,saadhaaranangaa,alveolar,a,rep2,NA,s,a,0,0,0,0,0,0,0,0,0,0,1833.3,1757.4,1644.7,1604.3,1555.4,3334,3380.7,3243.3,3378.2,3390.5
F01,1,CV,saagunu,alveolar,a,rep1,NA,s,a,0,0,0,0,0,0,0,0,0,0,1565.8,1528.4,1470.4,1416.6,1371.2,3365.2,3462.6,3262.7,3378.9,3470.3
F01,1,CV,saagunu,alveolar,a,rep2,NA,s,a,0,0,0,0,0,0,0,0,0,0,1501,1455.3,1398.6,1367.1,1277.8,3397.9,3313.1,3384,3475.4,3648.2
F01,1,CV,saahityam,alveolar,a,rep1,NA,s,a,0,0,0,0,0,0,0,0,0,0,1912.9,1845.6,1698.9,1641.9,1614.8,3524.5,3588.1,3334.9,3358.3,3397.5
F01,1,CV,saahityam,alveolar,a,rep2,NA,s,a,0,0,0,0,0,0,0,0,0,0,1847.5,1774.9,1699.4,1591.5,1555.8,3425.7,3469,3484.3,3426.8,3392.3
F01,1,CV,saampradaaya,alveolar,a,rep1,NA,s,a,0,0,0,0,0,0,0,0,0,0,1733.4,1640.1,1597,1567.9,1520.9,3589.2,3512.9,3444.4,3637,3536.2
F01,1,CV,saampradaaya,alveolar,a,rep2,NA,s,a,0,0,0,0,0,0,0,0,0,0,1726.2,1651.7,1588.4,1527.7,1476.9,3584.5,3412.9,3514.4,3595.5,3648.9
F01,1,CV,saaphii,alveolar,a,rep1,NA,s,a,0,0,0,0,0,0,0,0,0,0,1652.9,1660.8,1551.5,1496.6,1460.3,3463.4,3756.7,3478.3,3517.1,3626
F01,1,CV,saaphii,alveolar,a,rep2,NA,s,a,0,0,0,0,0,0,0,0,0,0,1850.3,1809.9,1720.6,1642,1591.7,3383.9,3459.1,3490.6,3368,3437.2
F01,1,CV,saayantram,alveolar,a,rep1,NA,s,a,0,0,0,0,0,0,0,0,0,0,1873.8,1740.3,1621.9,1587.5,1590.2,3477.4,3274,3441.8,3503.3,3544.5
F01,1,CV,saayantram,alveolar,a,rep2,NA,s,a,0,0,0,0,0,0,0,0,0,0,1824.1,1716.8,1630.7,1588.7,1571.2,3434.7,3515.7,3321,3457.9,3523.7
F01,1,CV,seevalni,alveolar,e,rep1,NA,s,e,0,0,0,0,0,0,0,0,0,0,2085,2215.8,2323.8,2379.6,2487.4,3239.9,3121.6,3151.8,3098.6,3113
F01,1,CV,seevalni,alveolar,e,rep2,NA,s,e,0,0,0,0,0,0,0,0,0,0,2135.8,2260.5,2388.3,2418.3,2470.3,3162.6,3189.1,3210.6,3173.1,3175.2
F01,1,CV,siiTunu,alveolar,i,rep1,NA,s,i,0,0,0,0,0,0,0,0,0,0,2292.7,2446.2,2420.1,2397.8,2470.6,3099.5,3139.9,2945.9,2877.5,2896
F01,1,CV,siiTunu,alveolar,i,rep2,NA,s,i,0,0,0,0,0,0,0,0,0,0,2357.2,2559.5,2620.8,2708.4,2728.8,3180.4,3246.1,3215.9,3272.5,3339.4
F01,1,CV,soomari,alveolar,o,rep1,NA,s,o,0,0,0,0,0,0,0,0,0,0,1436.8,1290.9,1166,1054.1,992.5,3181.9,3190.1,3257.4,3288.9,3372.8
F01,1,CV,soomari,alveolar,o,rep2,NA,s,o,0,0,0,0,0,0,0,0,0,0,1363,1249.9,1123.1,1032.3,991.3,3082.3,3112,3146.1,3186.5,3252
F01,1,CV,suucana,alveolar,u,rep1,NA,s,u,0,0,0,0,0,0,0,0,0,0,1317.7,1334.4,1135.2,1053.9,961.4,3096.3,3269.6,3326.4,3334.3,3338.6
F01,1,CV,suucana,alveolar,u,rep2,NA,s,u,0,0,0,0,0,0,0,0,0,0,1337.6,1142.6,1060.3,927.2,915.5,3152.3,3203.3,3214.8,3184.2,3206
F01,1,CV,suudi,alveolar,u,rep1,NA,s,u,0,0,0,0,0,0,0,0,0,0,1356.9,1191.8,1163.3,1059.9,981.4,2994.8,3067.5,3103.3,3119.1,3116.9
F01,1,CV,suudi,alveolar,u,rep2,NA,s,u,0,0,0,0,0,0,0,0,0,0,1675.5,1337.6,1177.5,1138.2,1004.8,2915.3,2973,3077.4,3224.7,3232.4
F01,1,CV,shaakaahaarulu,palatal,a,rep1,NA,sh,a,0,0,0,0,0,0,0,0,0,0,2116.6,1991.9,1912.7,1838,1812.8,3344.6,3413.7,3168.8,3199.1,3171
F01,1,CV,shaakaahaarulu,palatal,a,rep2,NA,sh,a,0,0,0,0,0,0,0,0,0,0,2035.4,1965.4,1900.7,1845.2,1791.3,3375.1,3412.5,3294,3167.9,3211.9
F01,1,CV,shaakhakuu,palatal,a,rep1,NA,sh,a,0,0,0,0,0,0,0,0,0,0,1927.2,1846.9,1661.9,1579.3,1478.4,3251.1,3243.6,3123,3235.6,3332.2
F01,1,CV,shaakhakuu,palatal,a,rep2,NA,sh,a,0,0,0,0,0,0,0,0,0,0,1985.9,1923.6,1861.6,1744.7,1654.5,3280.8,3265.1,3225.4,3053.4,3138.3
F01,1,CV,shaalivaahanuDu,palatal,a,rep1,NA,sh,a,0,0,0,0,0,0,0,0,0,0,2061.8,1903.1,1768.2,1645.2,1596.5,3304.1,3332.8,3103.8,3091.9,3179
F01,1,CV,shaalivaahanuDu,palatal,a,rep2,NA,sh,a,0,0,0,0,0,0,0,0,0,0,2055.7,1837.9,1707.4,1628.6,1543.5,3278.5,3172.4,3109.7,3274.8,3293.8
F01,1,CV,shaantiyuta,palatal,a,rep1,NA,sh,a,0,0,0,0,0,0,0,0,0,0,1813.7,1729,1616.6,1558.7,1511.3,3494.8,3615.4,3475.1,3536.7,3617.4
F01,1,CV,shaantiyuta,palatal,a,rep2,NA,sh,a,0,0,0,0,0,0,0,0,0,0,2014.1,1883,1693.6,1576.5,1530.1,3498,3533.8,3617.7,3491.9,3500.2
F01,1,CV,shaapanaardhaalu,palatal,a,rep1,NA,sh,a,0,0,0,0,0,0,0,0,0,0,2037.2,1989.4,1934.9,1883.7,1833.8,3334.5,3282,3318,3218.3,3127.2
F01,1,CV,shaapanaardhaalu,palatal,a,rep2,NA,sh,a,0,0,0,0,0,0,0,0,0,0,1887.2,1817.2,1765.9,1701.7,1623.8,3230,3268.9,3305.5,3215.3,3149.4
F01,1,CV,shaariirika,palatal,a,rep1,NA,sh,a,0,0,0,0,0,0,0,0,0,0,2082.3,2026.9,1979.7,1911.5,1856.6,3245.8,3334.4,3317.6,3247.8,3169
F01,1,CV,shaariirika,palatal,a,rep2,NA,sh,a,0,0,0,0,0,0,0,0,0,0,2082.7,1977.3,1863.4,1708.8,1668.1,3217.8,3263.9,3199.4,3041.4,3238.6
F01,1,CV,shiitakaalam,palatal,i,rep1,NA,sh,i,0,0,0,0,0,0,0,0,0,0,2592.9,2694.3,2726.1,2735.1,2728.3,3167.9,3228.6,3218.3,3213.8,3222
F01,1,CV,shiitakaalam,palatal,i,rep2,NA,sh,i,0,0,0,0,0,0,0,0,0,0,2528.6,2589.1,2655.8,2730.3,2762.8,3119.6,3131.8,3142.5,3214,3190.7
F01,1,CV,Saapingu,retroflex,a,rep1,NA,S,a,0,0,0,0,0,0,0,0,0,0,1956.5,1760.9,1673.6,1581.1,1529.3,3249.7,3194.2,3277,3165.7,3166.9
F01,1,CV,Saapingu,retroflex,a,rep2,NA,S,a,0,0,0,0,0,0,0,0,0,0,1916.2,1818.1,1749,1642.8,1566.7,3247.5,3263,3343.5,3146.5,3205.6
F01,1,CV,Saapulaloo,retroflex,a,rep1,NA,S,a,0,0,0,0,0,0,0,0,0,0,1621.5,1525.1,1491.7,1421.4,1336.3,2985.2,3085.4,3077.6,3251.7,3351.8
F01,1,CV,Saapulaloo,retroflex,a,rep2,NA,S,a,0,0,0,0,0,0,0,0,0,0,1658.4,1574.2,1475.2,1422.6,1407.1,3016.9,3145.7,3111.1,3169.2,3289.3
F01,1,CV,SaapuluNTaayi,retroflex,a,rep1,NA,S,a,0,0,0,0,0,0,0,0,0,0,1753.2,1715.8,1637.8,1529.9,1447.4,3094.5,3170.6,3101.5,3213.8,3360.6
F01,1,CV,SaapuluNTaayi,retroflex,a,rep2,NA,S,a,0,0,0,0,0,0,0,0,0,0,1890.9,1764.7,1662.3,1645.8,1548.7,3389.1,3299.9,3179.1,3242.1,3348.6
F01,1,CV,Saavukaarlu,retroflex,a,rep1,NA,S,a,0,0,0,0,0,0,0,0,0,0,1881.1,1747.4,1615.3,1591.7,1558.6,3184.9,3257.3,3118.4,3155.1,3213.1
F01,1,CV,Saavukaarlu,retroflex,a,rep2,NA,S,a,0,0,0,0,0,0,0,0,0,0,1783.1,1625.7,1508.8,1482.3,1424.8,3122.9,3201,3067.7,3168.4,3271.1
F01,1,CV,Saavukaaruku,retroflex,a,rep1,NA,S,a,0,0,0,0,0,0,0,0,0,0,1935,1787.7,1598,1423,1384,3203,3274,3114.5,3229.7,3260.7
F01,1,CV,Saavukaaruku,retroflex,a,rep2,NA,S,a,0,0,0,0,0,0,0,0,0,0,1846.3,1751.6,1646,1526.1,1444.2,3081.5,3127.8,3195,3065.7,3103.2
F01,1,CV,Saavukaarutoo,retroflex,a,rep1,NA,S,a,0,0,0,0,0,0,0,0,0,0,1924.3,1694,1602,1502.6,1419.7,3421.1,3285,3364.5,3147.2,3241.8
F01,1,CV,Saavukaarutoo,retroflex,a,rep2,NA,S,a,0,0,0,0,0,0,0,0,0,0,1909.8,1729.8,1538.9,1473.6,1374.1,3443.7,3377.2,3232.8,3201,3306.8
F01,1,CV,Seervaani,retroflex,e,rep1,NA,S,e,0,0,0,0,0,0,0,0,0,0,2256.4,2168.9,2135.7,2128.2,2074.5,3249.9,3262.4,3242.4,3241.1,3239.4
F01,1,CV,Seervaani,retroflex,e,rep2,NA,S,e,0,0,0,0,0,0,0,0,0,0,2256.7,2206.1,2184.5,2201,2170,3272,3281,3293.3,3230.9,3274.6
F01,1,CV,Sooruum,retroflex,o,rep1,NA,S,o,0,0,0,0,0,0,0,0,0,0,1369.4,1267.9,1094.6,1005,920.2,2940.8,2969,3068.8,3209.5,3250.2
F01,1,CV,Sooruum,retroflex,o,rep2,NA,S,o,0,0,0,0,0,0,0,0,0,0,1241.6,1222.5,1014.2,872,823,2560.7,2856.7,3022.5,3076.8,3160.4
F01,1,CV,SuuTingu,retroflex,u,rep1,NA,S,u,0,0,0,0,0,0,0,0,0,0,1402.6,1213.2,1086,997.4,968.8,2740.1,2833.7,2969.8,3074.2,3083.6
F01,1,CV,SuuTingu,retroflex,u,rep2,NA,S,u,0,0,0,0,0,0,0,0,0,0,1561.6,1302.5,1188.8,1007.4,971.7,2798.7,2779.3,2874.4,2939.4,3075.6
F01,1,CV,saadhanaa,alveolar,a,rep1,NA,s,a,0,0,0,0,0,0,0,0,0,0,1786.1,1723.3,1659.4,1603.5,1562.6,3374.1,3455.8,3436.6,3415.1,3319.6
F01,1,CV,saadhanaa,alveolar,a,rep2,NA,s,a,0,0,0,0,0,0,0,0,0,0,1688.6,1631.3,1569.5,1542.6,1538.5,3438,3415.9,3415.4,3337.2,3277.4
F01,1,CV,saadhincaaru,alveolar,a,rep1,NA,s,a,0,0,0,0,0,0,0,0,0,0,1771.6,1691.3,1585,1553.1,1542.1,3487.7,3694.2,3439.3,3405.2,3536.9
F01,1,CV,saadhincaaru,alveolar,a,rep2,NA,s,a,0,0,0,0,0,0,0,0,0,0,1861.8,1801.8,1641.5,1579,1568.2,3405.8,3386.2,3303.8,3365.7,3375.8
F01,1,CV,saaku,alveolar,a,rep1,NA,s,a,0,0,0,0,0,0,0,0,0,0,1692.8,1578.5,1482.7,1429.4,1435.9,3403.4,3370.3,3204,3285.7,3305.5
F01,1,CV,saaku,alveolar,a,rep2,NA,s,a,0,0,0,0,0,0,0,0,0,0,1800.1,1681.2,1522.5,1451.9,1458.6,3423.6,3445.1,3417.5,3369.2,3415.2
F01,1,CV,saana,alveolar,a,rep1,NA,s,a,0,0,0,0,0,0,0,0,0,0,1664,1608,1537.8,1505.4,1470.4,3417.2,3400.2,3352.5,3399.4,3432.4
F01,1,CV,saana,alveolar,a,rep2,NA,s,a,0,0,0,0,0,0,0,0,0,0,1735.9,1679.5,1598.5,1556.4,1520.8,3392.4,3541,3346.5,3342.7,3304.4
F01,1,CV,saara,alveolar,a,rep1,NA,s,a,0,0,0,0,0,0,0,0,0,0,1790.4,1770.3,1663.9,1606,1586.9,3417.8,3560.5,3309.3,3402.9,3420.7
F01,1,CV,saara,alveolar,a,rep2,NA,s,a,0,0,0,0,0,0,0,0,0,0,1832,1758.8,1683.1,1650.3,1609.1,3417.6,3458.4,3305.4,3355.8,3377.5
F01,1,CV,saayantoo,alveolar,a,rep1,NA,s,a,0,0,0,0,0,0,0,0,0,0,1853.7,1757.4,1655,1584,1602.7,3425.9,3438,3429.4,3368.2,3382.2
F01,1,CV,saayantoo,alveolar,a,rep2,NA,s,a,0,0,0,0,0,0,0,0,0,0,1772.8,1695.2,1633.5,1544.2,1521.5,3472.3,3378,3336.4,3197,3183.8
F01,1,CV,seeT,alveolar,e,rep1,NA,s,e,0,0,0,0,0,0,0,0,0,0,2088.4,2110.1,2192.2,2216.6,2228.2,3333.6,3344.9,3326.9,3327.2,3328.6
F01,1,CV,seeT,alveolar,e,rep2,NA,s,e,0,0,0,0,0,0,0,0,0,0,2028.2,2086.8,2163.7,2184.6,2218.2,3253.1,3259.8,3263.1,3268.5,3256.3
F01,1,CV,siita,alveolar,i,rep1,NA,s,i,0,0,0,0,0,0,0,0,0,0,2494.8,2578.8,2646.1,2658.6,2700.8,3146.6,3140.3,3210.1,3232.7,3248.8
F01,1,CV,siita,alveolar,i,rep2,NA,s,i,0,0,0,0,0,0,0,0,0,0,2485.9,2665.6,2709.7,2764.4,2772.1,3104.7,3152.8,3209.4,3228,3258.3
F01,1,CV,soodi,alveolar,o,rep1,NA,s,o,0,0,0,0,0,0,0,0,0,0,1252.8,1103.9,1011.2,986.1,943.8,3205.5,3206,3264.8,3335.3,3349.8
F01,1,CV,soodi,alveolar,o,rep2,NA,s,o,0,0,0,0,0,0,0,0,0,0,1429.5,1205.4,1136.1,1012.1,967.9,3146.4,3099.8,3189.7,3286.9,3287.3
F01,1,CV,shaaluva,palatal,a,rep1,NA,sh,a,0,0,0,0,0,0,0,0,0,0,2116.8,2007.5,1890.2,1812.3,1722.6,3276.7,3247.8,3318.5,3220.3,3235.5
F01,1,CV,shaaluva,palatal,a,rep2,NA,sh,a,0,0,0,0,0,0,0,0,0,0,2141.6,1986.5,1896.3,1831.5,1772.6,3507.6,3328.8,3190.7,3156.2,3168.2
F01,1,CV,shaanti,palatal,a,rep1,NA,sh,a,0,0,0,0,0,0,0,0,0,0,1999.9,1882.1,1711.9,1527.3,1492.9,3335.2,3313.8,3372.1,3429.6,3252.7
F01,1,CV,shaanti,palatal,a,rep2,NA,sh,a,0,0,0,0,0,0,0,0,0,0,2140.4,1999.2,1829.2,1682.5,1567,3321.5,3334.9,3312.8,3258.9,3332.5
F01,1,CV,shaapam,palatal,a,rep1,NA,sh,a,0,0,0,0,0,0,0,0,0,0,2045.8,1959,1850.4,1781.5,1704.3,3395.3,3158.5,3167.5,3217.8,3235.8
F01,1,CV,shaapam,palatal,a,rep2,NA,sh,a,0,0,0,0,0,0,0,0,0,0,2146,2054.7,1957.2,1816.7,1722.1,3323.4,3268.5,3052.3,3133,3222.4
F01,1,CV,shaarada,palatal,a,rep1,NA,sh,a,0,0,0,0,0,0,0,0,0,0,1958.2,1900.7,1830.9,1739.4,1724.1,3249.8,3295.2,3276.8,3075.1,3151.5
F01,1,CV,shaarada,palatal,a,rep2,NA,sh,a,0,0,0,0,0,0,0,0,0,0,1898.9,1904,1863.6,1846.9,1842.3,3309.4,3316.3,3290.1,3152.5,3188
F01,1,CV,shaaru,palatal,a,rep1,NA,sh,a,0,0,0,0,0,0,0,0,0,0,1798.5,1659.4,1483.4,1370.3,1332.8,3303.8,3263.5,3361.3,3432.9,3492.4
F01,1,CV,shaaru,palatal,a,rep2,NA,sh,a,0,0,0,0,0,0,0,0,0,0,2012,1844.4,1698.4,1586.9,1508.8,3332.1,3079.9,3206.9,3211.6,3288.9
F01,1,CV,shaatavaahanulu,palatal,a,rep1,NA,sh,a,0,0,0,0,0,0,0,0,0,0,1861.3,1846.4,1749.1,1685.2,1619.6,3356.8,3409.6,3359.9,3336.1,3329.7
F01,1,CV,shaatavaahanulu,palatal,a,rep2,NA,sh,a,0,0,0,0,0,0,0,0,0,0,2113.7,1979.3,1864.1,1672.2,1659.1,3350.4,3337.7,3334.8,2973.1,3286.7
F01,1,CV,sheekhar,palatal,e,rep1,NA,sh,e,0,0,0,0,0,0,0,0,0,0,2308.9,2336.8,2379.6,2402.2,2434.7,3309.5,3260,3255.8,3244.9,3246.7
F01,1,CV,sheekhar,palatal,e,rep2,NA,sh,e,0,0,0,0,0,0,0,0,0,0,2333.9,2386.9,2396.9,2442.7,2490.7,3223.1,3311.3,3358.3,3351.5,3333
F01,1,CV,sheerlu,palatal,e,rep1,NA,sh,e,0,0,0,0,0,0,0,0,0,0,2391.1,2174,2195,2197.3,2213.3,3217.8,2925.5,2951.6,2946.3,2914.8
F01,1,CV,sheerlu,palatal,e,rep2,NA,sh,e,0,0,0,0,0,0,0,0,0,0,2409.8,2353.5,2365.6,2265.9,2188,3222.4,3079.1,3025.9,3024.4,2964.4
F01,1,CV,shiilam,palatal,i,rep1,NA,sh,i,0,0,0,0,0,0,0,0,0,0,2542.4,2532.3,2629.5,2649.5,2631.3,3252.2,3135.5,3137.4,3102.4,3120.7
F01,1,CV,shiilam,palatal,i,rep2,NA,sh,i,0,0,0,0,0,0,0,0,0,0,2427.8,2519.7,2686.4,2697.9,2647.8,3135.7,3159.2,3189.8,3177.9,3184.3
F01,1,CV,shoobhaa,palatal,o,rep1,NA,sh,o,0,0,0,0,0,0,0,0,0,0,1711.1,1321.4,1219.9,1055.4,1026.8,2835.4,2832.4,2974.8,3050.7,3153.5
F01,1,CV,shoobhaa,palatal,o,rep2,NA,sh,o,0,0,0,0,0,0,0,0,0,0,1492.2,1189.4,1014.1,981.2,936.8,2988.9,2926.7,3024.5,3138.9,3196.6
F01,1,CV,shookam,palatal,o,rep1,NA,sh,o,0,0,0,0,0,0,0,0,0,0,1552.9,1271.6,1255.4,1212.2,1075.9,2956.3,2696.1,2855.6,2899.1,2930.4
F01,1,CV,shookam,palatal,o,rep2,NA,sh,o,0,0,0,0,0,0,0,0,0,0,1409.2,1271,1196.6,1078.3,1035.7,3130.3,3115.2,3099.1,3095.1,3150.3
F01,1,CV,shuula,palatal,u,rep1,NA,sh,u,0,0,0,0,0,0,0,0,0,0,1216.5,1127.7,1025.9,943.6,882.5,2780.8,2915.1,2969.9,2992.1,2987
F01,1,CV,shuula,palatal,u,rep2,NA,sh,u,0,0,0,0,0,0,0,0,0,0,1404,1267,1239.8,1055.6,976.1,2496.2,2658.3,2898.4,2990.6,3081
F01,1,CV,shuuruDu,palatal,u,rep1,NA,sh,u,0,0,0,0,0,0,0,0,0,0,1639.8,1285.7,1266,1174.1,1171.2,2772.7,2848.9,3047,3084.5,3120.9
F01,1,CV,shuuruDu,palatal,u,rep2,NA,sh,u,0,0,0,0,0,0,0,0,0,0,1739.4,1408.2,1235.1,1091.9,1108.5,2862.8,2862.3,3054.7,3011.6,3084.2
F01,1,CV,Saaping,retroflex,a,rep1,NA,S,a,0,0,0,0,0,0,0,0,0,0,1913.8,1822.6,1724.9,1643,1565.9,3391.8,3261.5,3295.4,3391.3,3223.2
F01,1,CV,Saaping,retroflex,a,rep2,NA,S,a,0,0,0,0,0,0,0,0,0,0,1734,1626.7,1530.1,1398.1,1236,3100,3201.1,3133.8,3219.1,3377.8
F01,1,CV,Saapuloo,retroflex,a,rep1,NA,S,a,0,0,0,0,0,0,0,0,0,0,1837,1593.9,1511.3,1421.4,1338.4,3133.3,3033.2,3142.1,3182,3245.3
F01,1,CV,Saapuloo,retroflex,a,rep2,NA,S,a,0,0,0,0,0,0,0,0,0,0,1865.7,1628.5,1435.4,1377.7,1306.7,3326.9,3218.1,3152,3169.7,3299.4
F01,1,CV,Saapulooki,retroflex,a,rep1,NA,S,a,0,0,0,0,0,0,0,0,0,0,1777.8,1556.9,1478.6,1409.9,1372,2707.4,3149,3184,3092,3199.1
F01,1,CV,Saapulooki,retroflex,a,rep2,NA,S,a,0,0,0,0,0,0,0,0,0,0,2013.5,1845.4,1704.9,1539,1419.4,3221.3,3236.2,3147.9,3169.4,3277.3
F01,1,CV,Saapulu,retroflex,a,rep1,NA,S,a,0,0,0,0,0,0,0,0,0,0,1861.2,1624.1,1452,1403.3,1475.7,3090.5,3072.1,3083,3062,3246.2
F01,1,CV,Saapulu,retroflex,a,rep2,NA,S,a,0,0,0,0,0,0,0,0,0,0,2023.3,1913.7,1695.3,1607.7,1495.1,3227,3179.8,3257.2,3285.1,3083.6
F01,1,CV,SaarT,retroflex,a,rep1,NA,S,a,0,0,0,0,0,0,0,0,0,0,1739.9,1428.8,1515.1,1484.6,1450,3212.3,3260.1,3402.7,3352.2,3258.9
F01,1,CV,SaarT,retroflex,a,rep2,NA,S,a,0,0,0,0,0,0,0,0,0,0,1715,1603.3,1527.8,1458,1451.8,3181.4,3221.7,3319.6,3179.5,3202.1
F01,1,CV,Saavukaaru,retroflex,a,rep1,NA,S,a,0,0,0,0,0,0,0,0,0,0,1954.8,1803.9,1685.1,1516.7,1424.4,3458.7,3222.5,3147.8,3273.6,3311.2
F01,1,CV,Saavukaaru,retroflex,a,rep2,NA,S,a,0,0,0,0,0,0,0,0,0,0,1897.9,1676.7,1590.1,1483,1382.2,3098.1,3353.5,3122.2,3107.9,3200.3
F01,1,CV,Seek,retroflex,e,rep1,NA,S,e,0,0,0,0,0,0,0,0,0,0,2441,2472.4,2446.3,2486.4,2555,3270,3268.6,3273.6,3190.1,3134.5
F01,1,CV,Seek,retroflex,e,rep2,NA,S,e,0,0,0,0,0,0,0,0,0,0,2407.3,2449.9,2474.6,2481.2,2520.2,3188,3212.6,3154.2,3138.9,3045.3
F01,1,CV,Siitlu,retroflex,i,rep1,NA,S,i,0,0,0,0,0,0,0,0,0,0,2555.6,2624.4,2629.9,2644.9,2676,3113.7,3094.5,3069.5,3004.8,2873.8
F01,1,CV,Siitlu,retroflex,i,rep2,NA,S,i,0,0,0,0,0,0,0,0,0,0,2447.3,2510.6,2606.3,2622.5,2623.6,3157.5,3093.1,3036.5,3056.1,3015.2
F01,1,CV,SooDaa,retroflex,o,rep1,NA,S,o,0,0,0,0,0,0,0,0,0,0,1373.6,1275.4,972.7,859,862.6,2632.8,2842.6,2960,2974.8,2958.3
F01,1,CV,SooDaa,retroflex,o,rep2,NA,S,o,0,0,0,0,0,0,0,0,0,0,1562.6,1318.5,1219.8,1020.2,999.5,2498.6,2703.7,2818.5,2907.8,2945.1
F01,1,CV,SuuT,retroflex,u,rep1,NA,S,u,0,0,0,0,0,0,0,0,0,0,1605.9,1282.5,1189.2,1020,993,2764.5,2833.7,2835.9,2952.5,2988.2
F01,1,CV,SuuT,retroflex,u,rep2,NA,S,u,0,0,0,0,0,0,0,0,0,0,1633.6,1294.4,1160.1,980.6,928.2,2662.3,2757.3,2944.5,3068.7,3063.6
F01,1,VC,bakaasura,alveolar,a,rep1,a,s,u,1548.1,1588.9,1630.7,1655.1,1925.4,3300.3,3159,3070,3028.9,3338.9,1815.3,1819.4,1796.6,1756.9,1737.2,3102.1,3071.6,3071.9,3054.5,3030.6
F01,1,VC,bakaasura,alveolar,a,rep2,a,s,u,1536.4,1620.9,1695.3,1732.2,1912.3,3307.2,3299.6,3220.2,3134.2,3247.7,1792.5,1752.2,1752.4,1682.2,1625.4,3039.3,3051.8,3091.9,3046.2,2990.2
F01,1,VC,haridaasulu,alveolar,a,rep1,a,s,u,1435.2,1450.7,1488.1,1523.4,1844,3312.6,3243.3,3286.7,3095.2,3189.8,1929.6,1808.6,1705.7,1702.5,1605.2,3102.3,2991.8,2966.4,2961.5,2976.4
F01,1,VC,haridaasulu,alveolar,a,rep2,a,s,u,1450.8,1472.8,1523,1560.2,1656.2,3272.3,3282.4,3289.1,3167.8,3438.1,1755.5,1732.2,1638.6,1583.3,1452.6,3071.7,3022.5,3027.7,2967.2,2957.3
F01,1,VC,jinyaasa,alveolar,a,rep1,a,s,a,1558.8,1592.4,1704,1938.8,2153.3,3350.2,3240.4,3140.9,3382.5,3304.9,2143.8,1945.2,1880.1,1805.1,1761.5,3254.3,3098.7,3147.3,3113.2,3156
F01,1,VC,kaaseepu,alveolar,a,rep1,a,s,e,1658.6,1743.3,1846.6,2045.7,2023.9,3291.6,3259.2,3219.6,3407,3335.8,2251.6,2310.7,2359.8,2396.6,2433.8,3151.3,3171.3,3182.6,3133.9,3154.5
F01,1,VC,kaaseepu,alveolar,a,rep2,a,s,e,1621.9,1735.6,1829.7,1933.3,2043.7,3220.3,3186.3,3193.2,3272.7,3198,2281.6,2337.3,2381.4,2453.3,2441.9,3065,3092.5,3117.8,3104.3,3105.2
F01,1,VC,madraasu,alveolar,a,rep1,a,s,u,1658.8,1629.9,1653.8,1743.1,1822.3,3057.4,3046.6,3058.6,3200.5,3133.5,1554.4,1339.6,1275.2,1089,1056.9,3107,3081.3,3118,3153.5,3119.4
F01,1,VC,madraasu,alveolar,a,rep2,a,s,u,1586.9,1621.3,1657.8,1667.8,1802.4,3047.4,3076.8,3065.6,3100.3,3188,1626.8,1374.2,1162.6,1118.6,1089.7,3100.9,3040.1,3044,3016.9,3041.2
F01,1,VC,raasaliila,alveolar,a,rep1,a,s,a,1647,1670.4,1736.2,1775,1891.9,3258.7,3370.1,3327.1,3291.9,3420.7,1984.5,1983.9,2024.8,2049,2047.5,3222.3,3211.9,3185.3,3196.7,3208.3
F01,1,VC,raasaliila,alveolar,a,rep2,a,s,a,1555.9,1568.3,1634.8,1731.2,1831.9,3288.2,3342.5,3305.1,3398,3395.6,1967.4,1986.5,2007.1,2021.2,2033.3,3250.1,3259.9,3274.5,3274.6,3278
F01,1,VC,veesaviloo,alveolar,e,rep1,e,s,a,2507,2472.5,2396.2,2344.7,2258.8,3259.1,3273.1,3230.6,3237.6,3311.4,2086.9,2037.5,2052.2,2102.4,2096.7,3322.7,3287.5,3283.6,3241.1,3235
